id,name,rarity,collection,series,holofoil_price,reverse_holofoil_price,release_date,nationalPokedexNumbers,artist,images_url,popularity_rank
sm11-247,Garchomp & Giratina-GX,Rare Rainbow,Unified Minds,Sun & Moon,53.95,,2019/08/02,"[445, 487]",aky CG Works,https://images.pokemontcg.io/sm11/247_hires.png,#7
sm12-269,Power Plant,Rare Secret,Cosmic Eclipse,Sun & Moon,6.10,,2019/11/01,,aky CG Works,https://images.pokemontcg.io/sm12/269_hires.png,Not Referenced
sm12-271,Draw Energy,Rare Secret,Cosmic Eclipse,Sun & Moon,6.62,,2019/11/01,,,https://images.pokemontcg.io/sm12/271_hires.png,Not Referenced
sm11-257,Recycle Energy,Rare Secret,Unified Minds,Sun & Moon,9.07,,2019/08/02,,,https://images.pokemontcg.io/sm11/257_hires.png,Not Referenced
sm11-258,Weakness Guard Energy,Rare Secret,Unified Minds,Sun & Moon,6.88,,2019/08/02,,,https://images.pokemontcg.io/sm11/258_hires.png,Not Referenced
sm12-263,Giant Hearth,Rare Secret,Cosmic Eclipse,Sun & Moon,7.79,,2019/11/01,,5ban Graphics,https://images.pokemontcg.io/sm12/263_hires.png,Not Referenced
sm12-267,Lillie's Poké Doll,Rare Secret,Cosmic Eclipse,Sun & Moon,12.89,,2019/11/01,,Studio Bora Inc.,https://images.pokemontcg.io/sm12/267_hires.png,Not Referenced
sm11-250,Cherish Ball,Rare Secret,Unified Minds,Sun & Moon,9.16,,2019/08/02,,5ban Graphics,https://images.pokemontcg.io/sm11/250_hires.png,Not Referenced
sm12-270,Tag Call,Rare Secret,Cosmic Eclipse,Sun & Moon,7.63,,2019/11/01,,Toyste Beach,https://images.pokemontcg.io/sm12/270_hires.png,Not Referenced
sm11-253,Reset Stamp,Rare Secret,Unified Minds,Sun & Moon,7.12,,2019/08/02,,sadaji,https://images.pokemontcg.io/sm11/253_hires.png,Not Referenced
swsh45-72,Skyla,Rare Ultra,Shining Fates,Sword & Shield,8.72,,2021/02/19,,kirisAki,https://images.pokemontcg.io/swsh45/72_hires.png,Not Referenced
swsh45sv-SV107,Charizard VMAX,Rare Holo VMAX,Shining Fates Shiny Vault,Sword & Shield,109.39,,2021/02/19,[6],aky CG Works,https://images.pokemontcg.io/swsh45sv/SV107_hires.png,#4
swsh45sv-SV119,Ditto VMAX,Rare Holo VMAX,Shining Fates Shiny Vault,Sword & Shield,5.94,,2021/02/19,[132],PLANETA Tsuji,https://images.pokemontcg.io/swsh45sv/SV119_hires.png,#135
swsh45sv-SV122,Eternatus VMAX,Rare Secret,Shining Fates Shiny Vault,Sword & Shield,5.33,,2021/02/19,[890],5ban Graphics,https://images.pokemontcg.io/swsh45sv/SV122_hires.png,#112
swshp-SWSH101,Blastoise V,Promo,SWSH Black Star Promos,Sword & Shield,5.53,,2019/11/15,[9],5ban Graphics,https://images.pokemontcg.io/swshp/SWSH101_hires.png,#106
swsh5-151,Single Strike Urshifu V,Rare Ultra,Battle Styles,Sword & Shield,14.25,,2021/03/19,[892],kawayoo,https://images.pokemontcg.io/swsh5/151_hires.png,Not Referenced
swsh5-159,Cheryl,Rare Ultra,Battle Styles,Sword & Shield,6.49,,2021/03/19,,Yuu Nishida,https://images.pokemontcg.io/swsh5/159_hires.png,Not Referenced
swshp-SWSH103,Blastoise VMAX,Promo,SWSH Black Star Promos,Sword & Shield,17.04,,2019/11/15,[9],5ban Graphics,https://images.pokemontcg.io/swshp/SWSH103_hires.png,#106
swsh5-175,Phoebe,Rare Rainbow,Battle Styles,Sword & Shield,6.57,,2021/03/19,,Kagemaru Himeno,https://images.pokemontcg.io/swsh5/175_hires.png,Not Referenced
swsh5-179,Houndoom,Rare Secret,Battle Styles,Sword & Shield,12.76,,2021/03/19,[229],PLANETA Mochizuki,https://images.pokemontcg.io/swsh5/179_hires.png,#120
swsh5-181,Level Ball,Rare Secret,Battle Styles,Sword & Shield,5.57,,2021/03/19,,Ryo Ueda,https://images.pokemontcg.io/swsh5/181_hires.png,Not Referenced
swsh6-176,Galarian Moltres V,Rare Ultra,Chilling Reign,Sword & Shield,9.09,,2021/06/18,[146],aky CG Works,https://images.pokemontcg.io/swsh6/176_hires.png,Not Referenced
swsh6-190,Doctor,Rare Ultra,Chilling Reign,Sword & Shield,6.42,,2021/06/18,,Sanosuke Sakuma,https://images.pokemontcg.io/swsh6/190_hires.png,Not Referenced
swsh6-192,Honey,Rare Ultra,Chilling Reign,Sword & Shield,5.43,,2021/06/18,,Ryuta Fuse,https://images.pokemontcg.io/swsh6/192_hires.png,Not Referenced
swsh6-193,Karen's Conviction,Rare Ultra,Chilling Reign,Sword & Shield,10.02,,2021/06/18,,Hideki Ishikawa,https://images.pokemontcg.io/swsh6/193_hires.png,Not Referenced
swsh6-203,Ice Rider Calyrex VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,45.96,,2021/06/18,[898],Oswaldo KATO,https://images.pokemontcg.io/swsh6/203_hires.png,Not Referenced
swsh6-213,Caitlin,Rare Rainbow,Chilling Reign,Sword & Shield,6.72,,2021/06/18,,En Morikura,https://images.pokemontcg.io/swsh6/213_hires.png,Not Referenced
swsh6-214,Doctor,Rare Rainbow,Chilling Reign,Sword & Shield,6.17,,2021/06/18,,Sanosuke Sakuma,https://images.pokemontcg.io/swsh6/214_hires.png,Not Referenced
swsh6-233,Fighting Energy,Rare Secret,Chilling Reign,Sword & Shield,5.73,,2021/06/18,,,https://images.pokemontcg.io/swsh6/233_hires.png,Not Referenced
swsh7-169,Flareon V,Rare Ultra,Evolving Skies,Sword & Shield,13.22,,2021/08/27,[136],5ban Graphics,https://images.pokemontcg.io/swsh7/169_hires.png,Not Referenced
swsh7-174,Glaceon V,Rare Ultra,Evolving Skies,Sword & Shield,13.39,,2021/08/27,[471],5ban Graphics,https://images.pokemontcg.io/swsh7/174_hires.png,#58
swsh7-192,Dragonite V,Rare Ultra,Evolving Skies,Sword & Shield,170.45,,2021/08/27,[149],Atsushi Furusawa,https://images.pokemontcg.io/swsh7/192_hires.png,#32
swsh7-199,Aroma Lady,Rare Ultra,Evolving Skies,Sword & Shield,8.85,,2021/08/27,,En Morikura,https://images.pokemontcg.io/swsh7/199_hires.png,Not Referenced
swsh5-148,Mimikyu V,Rare Ultra,Battle Styles,Sword & Shield,8.06,,2021/03/19,[778],Eske Yoshinob,https://images.pokemontcg.io/swsh5/148_hires.png,#3
swsh5-154,Tyranitar V,Rare Ultra,Battle Styles,Sword & Shield,5.96,,2021/03/19,[248],Ayaka Yoshida,https://images.pokemontcg.io/swsh5/154_hires.png,#12
swsh5-155,Tyranitar V,Rare Ultra,Battle Styles,Sword & Shield,136.59,,2021/03/19,[248],HYOGONOSUKE,https://images.pokemontcg.io/swsh5/155_hires.png,#12
swsh5-161,Phoebe,Rare Ultra,Battle Styles,Sword & Shield,10.30,,2021/03/19,,Kagemaru Himeno,https://images.pokemontcg.io/swsh5/161_hires.png,Not Referenced
swsh5-170,Rapid Strike Urshifu VMAX,Rare Rainbow,Battle Styles,Sword & Shield,59.40,,2021/03/19,[892],KIYOTAKA OSHIYAMA,https://images.pokemontcg.io/swsh5/170_hires.png,Not Referenced
swshp-SWSH088,Cherrim,Promo,SWSH Black Star Promos,Sword & Shield,6.40,,2019/11/15,[421],Tika Matsuno,https://images.pokemontcg.io/swshp/SWSH088_hires.png,Not Referenced
swsh5-169,Rapid Strike Urshifu VMAX,Rare Rainbow,Battle Styles,Sword & Shield,6.54,,2021/03/19,[892],PLANETA Tsuji,https://images.pokemontcg.io/swsh5/169_hires.png,Not Referenced
swsh5-171,Corviknight VMAX,Rare Rainbow,Battle Styles,Sword & Shield,8.38,,2021/03/19,[823],PLANETA Mochizuki,https://images.pokemontcg.io/swsh5/171_hires.png,#25
swsh6-172,Shadow Rider Calyrex V,Rare Ultra,Chilling Reign,Sword & Shield,22.86,,2021/06/18,[898],kodama,https://images.pokemontcg.io/swsh6/172_hires.png,Not Referenced
swsh6-179,Galarian Slowking V,Rare Ultra,Chilling Reign,Sword & Shield,33.65,,2021/06/18,[199],Tomokazu Komiya,https://images.pokemontcg.io/swsh6/179_hires.png,Not Referenced
swsh6-183,Blissey V,Rare Ultra,Chilling Reign,Sword & Shield,19.15,,2021/06/18,[242],Saya Tsuruta,https://images.pokemontcg.io/swsh6/183_hires.png,Not Referenced
swsh6-189,Caitlin,Rare Ultra,Chilling Reign,Sword & Shield,19.04,,2021/06/18,,En Morikura,https://images.pokemontcg.io/swsh6/189_hires.png,Not Referenced
swsh6-191,Flannery,Rare Ultra,Chilling Reign,Sword & Shield,13.13,,2021/06/18,,Ryuta Fuse,https://images.pokemontcg.io/swsh6/191_hires.png,Not Referenced
swsh6-194,Klara,Rare Ultra,Chilling Reign,Sword & Shield,13.63,,2021/06/18,,Naoki Saito,https://images.pokemontcg.io/swsh6/194_hires.png,Not Referenced
swsh6-199,Celebi VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,12.10,,2021/06/18,[251],PLANETA Tsuji,https://images.pokemontcg.io/swsh6/199_hires.png,#84
swsh6-201,Blaziken VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,286.49,,2021/06/18,[257],Shigenori Negishi,https://images.pokemontcg.io/swsh6/201_hires.png,#29
swsh6-217,Klara,Rare Rainbow,Chilling Reign,Sword & Shield,5.83,,2021/06/18,,Naoki Saito,https://images.pokemontcg.io/swsh6/217_hires.png,Not Referenced
swsh6-218,Melony,Rare Rainbow,Chilling Reign,Sword & Shield,8.09,,2021/06/18,,Taira Akitsu,https://images.pokemontcg.io/swsh6/218_hires.png,Not Referenced
swsh6-219,Peonia,Rare Rainbow,Chilling Reign,Sword & Shield,5.78,,2021/06/18,,kirisAki,https://images.pokemontcg.io/swsh6/219_hires.png,Not Referenced
swsh6-222,Electrode,Rare Secret,Chilling Reign,Sword & Shield,8.14,,2021/06/18,[101],Ryo Ueda,https://images.pokemontcg.io/swsh6/222_hires.png,Not Referenced
swsh6-232,Psychic Energy,Rare Secret,Chilling Reign,Sword & Shield,8.18,,2021/06/18,,,https://images.pokemontcg.io/swsh6/232_hires.png,Not Referenced
swsh7-30,Vaporeon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,5.80,,2021/08/27,[134],5ban Graphics,https://images.pokemontcg.io/swsh7/30_hires.png,#118
swsh7-18,Flareon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,5.83,,2021/08/27,[136],5ban Graphics,https://images.pokemontcg.io/swsh7/18_hires.png,Not Referenced
swsh7-166,Leafeon V,Rare Ultra,Evolving Skies,Sword & Shield,11.78,,2021/08/27,[470],5ban Graphics,https://images.pokemontcg.io/swsh7/166_hires.png,#80
swsh7-171,Gyarados V,Rare Ultra,Evolving Skies,Sword & Shield,8.18,,2021/08/27,[130],PLANETA Tsuji,https://images.pokemontcg.io/swsh7/171_hires.png,Not Referenced
swsh7-172,Vaporeon V,Rare Ultra,Evolving Skies,Sword & Shield,13.29,,2021/08/27,[134],5ban Graphics,https://images.pokemontcg.io/swsh7/172_hires.png,#118
swsh7-180,Espeon V,Rare Ultra,Evolving Skies,Sword & Shield,114.96,,2021/08/27,[196],sowsow,https://images.pokemontcg.io/swsh7/180_hires.png,#46
swsh7-189,Umbreon V,Rare Ultra,Evolving Skies,Sword & Shield,185.97,,2021/08/27,[197],Teeziro,https://images.pokemontcg.io/swsh7/189_hires.png,#5
swsh7-194,Rayquaza V,Rare Ultra,Evolving Skies,Sword & Shield,126.38,,2021/08/27,[384],Ryuta Fuse,https://images.pokemontcg.io/swsh7/194_hires.png,#8
swsh7-207,Gyarados VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,28.84,,2021/08/27,[130],Shin Nagasawa,https://images.pokemontcg.io/swsh7/207_hires.png,Not Referenced
swsh7-220,Duraludon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,20.07,,2021/08/27,[884],Saki Hayashiro,https://images.pokemontcg.io/swsh7/220_hires.png,Not Referenced
swsh7-237,Metal Energy,Rare Secret,Evolving Skies,Sword & Shield,9.74,,2021/08/27,,,https://images.pokemontcg.io/swsh7/237_hires.png,Not Referenced
swshp-SWSH129,Umbreon,Promo,SWSH Black Star Promos,Sword & Shield,8.85,,2019/11/15,[197],Souichirou Gunjima,https://images.pokemontcg.io/swshp/SWSH129_hires.png,#5
swshp-SWSH102,Venusaur VMAX,Promo,SWSH Black Star Promos,Sword & Shield,14.16,,2019/11/15,[3],aky CG Works,https://images.pokemontcg.io/swshp/SWSH102_hires.png,#183
swsh5-173,Cheryl,Rare Rainbow,Battle Styles,Sword & Shield,6.55,,2021/03/19,,Yuu Nishida,https://images.pokemontcg.io/swsh5/173_hires.png,Not Referenced
swsh6-167,Galarian Rapidash V,Rare Ultra,Chilling Reign,Sword & Shield,8.83,,2021/06/18,[78],Saki Hayashiro,https://images.pokemontcg.io/swsh6/167_hires.png,Not Referenced
swsh6-170,Galarian Articuno V,Rare Ultra,Chilling Reign,Sword & Shield,47.06,,2021/06/18,[144],Uta,https://images.pokemontcg.io/swsh6/170_hires.png,#184
swsh6-196,Peonia,Rare Ultra,Chilling Reign,Sword & Shield,9.63,,2021/06/18,,kirisAki,https://images.pokemontcg.io/swsh6/196_hires.png,Not Referenced
swsh6-202,Ice Rider Calyrex VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,7.83,,2021/06/18,[898],5ban Graphics,https://images.pokemontcg.io/swsh6/202_hires.png,Not Referenced
swsh6-207,Galarian Slowking VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,6.49,,2021/06/18,[199],5ban Graphics,https://images.pokemontcg.io/swsh6/207_hires.png,Not Referenced
swsh6-208,Metagross VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,10.28,,2021/06/18,[376],Ryota Murayama,https://images.pokemontcg.io/swsh6/208_hires.png,#34
swsh6-220,Peony,Rare Rainbow,Chilling Reign,Sword & Shield,5.01,,2021/06/18,,Hitoshi Ariga,https://images.pokemontcg.io/swsh6/220_hires.png,Not Referenced
swsh6-231,Water Energy,Rare Secret,Chilling Reign,Sword & Shield,10.60,,2021/06/18,,,https://images.pokemontcg.io/swsh6/231_hires.png,Not Referenced
swsh7-65,Espeon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,7.37,,2021/08/27,[196],5ban Graphics,https://images.pokemontcg.io/swsh7/65_hires.png,#46
swsh7-75,Sylveon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,7.49,,2021/08/27,[700],Ryota Murayama,https://images.pokemontcg.io/swsh7/75_hires.png,#6
swsh7-95,Umbreon VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,13.59,,2021/08/27,[197],AKIRA EGAWA,https://images.pokemontcg.io/swsh7/95_hires.png,#5
swsh7-175,Glaceon V,Rare Ultra,Evolving Skies,Sword & Shield,93.37,,2021/08/27,[471],Narumi Sato,https://images.pokemontcg.io/swsh7/175_hires.png,#58
swsh7-184,Sylveon V,Rare Ultra,Evolving Skies,Sword & Shield,98.95,,2021/08/27,[700],Yuu Nishida,https://images.pokemontcg.io/swsh7/184_hires.png,#6
swsh7-182,Golurk V,Rare Ultra,Evolving Skies,Sword & Shield,17.14,,2021/08/27,[623],Oswaldo KATO,https://images.pokemontcg.io/swsh7/182_hires.png,#225
swsh7-186,Medicham V,Rare Ultra,Evolving Skies,Sword & Shield,9.65,,2021/08/27,[308],KIYOTAKA OSHIYAMA,https://images.pokemontcg.io/swsh7/186_hires.png,Not Referenced
swsh7-191,Dragonite V,Rare Ultra,Evolving Skies,Sword & Shield,13.34,,2021/08/27,[149],Saki Hayashiro,https://images.pokemontcg.io/swsh7/191_hires.png,#32
swsh7-196,Noivern V,Rare Ultra,Evolving Skies,Sword & Shield,35.66,,2021/08/27,[715],Mitsuhiro Arita,https://images.pokemontcg.io/swsh7/196_hires.png,#36
swsh7-208,Glaceon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,22.63,,2021/08/27,[471],PLANETA Tsuji,https://images.pokemontcg.io/swsh7/208_hires.png,#58
swsh7-209,Glaceon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,259.26,,2021/08/27,[471],kirisAki,https://images.pokemontcg.io/swsh7/209_hires.png,#58
swsh7-213,Lycanroc VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,6.69,,2021/08/27,[745],Mitsuhiro Arita,https://images.pokemontcg.io/swsh7/213_hires.png,#24
swsh7-215,Umbreon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,1381.35,,2021/08/27,[197],KEIICHIRO ITO,https://images.pokemontcg.io/swsh7/215_hires.png,#5
swsh7-217,Rayquaza VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,46.82,,2021/08/27,[384],PLANETA Mochizuki,https://images.pokemontcg.io/swsh7/217_hires.png,#8
cel25-25,Mew,Rare Holo,Celebrations,Sword & Shield,28.60,,2021/10/08,[151],Saki Hayashiro,https://images.pokemontcg.io/cel25/25_hires.png,#33
cel25c-4_A,Charizard,Classic Collection,Celebrations: Classic Collection,Sword & Shield,95.21,,2021/10/08,[6],Mitsuhiro Arita,https://images.pokemontcg.io/cel25c/4_A_hires.png,#4
cel25c-66_A,Shining Magikarp,Classic Collection,Celebrations: Classic Collection,Sword & Shield,10.25,,2021/10/08,[129],Ken Sugimori,https://images.pokemontcg.io/cel25c/66_A_hires.png,Not Referenced
cel25c-76_A,M Rayquaza-EX,Classic Collection,Celebrations: Classic Collection,Sword & Shield,15.40,,2021/10/08,[384],5ban Graphics,https://images.pokemontcg.io/cel25c/76_A_hires.png,#8
swsh5-146,Empoleon V,Rare Ultra,Battle Styles,Sword & Shield,34.85,,2021/03/19,[395],chibi,https://images.pokemontcg.io/swsh5/146_hires.png,#72
swsh5-153,Rapid Strike Urshifu V,Rare Ultra,Battle Styles,Sword & Shield,12.40,,2021/03/19,[892],Ryota Murayama,https://images.pokemontcg.io/swsh5/153_hires.png,Not Referenced
swsh5-168,Single Strike Urshifu VMAX,Rare Rainbow,Battle Styles,Sword & Shield,33.76,,2021/03/19,[892],Kinu Nishimura,https://images.pokemontcg.io/swsh5/168_hires.png,Not Referenced
swsh5-164,Flapple VMAX,Rare Rainbow,Battle Styles,Sword & Shield,7.39,,2021/03/19,[841],PLANETA Tsuji,https://images.pokemontcg.io/swsh5/164_hires.png,Not Referenced
swsh5-165,Victini VMAX,Rare Rainbow,Battle Styles,Sword & Shield,8.21,,2021/03/19,[494],PLANETA Mochizuki,https://images.pokemontcg.io/swsh5/165_hires.png,#79
swsh5-166,Tapu Koko VMAX,Rare Rainbow,Battle Styles,Sword & Shield,6.87,,2021/03/19,[785],PLANETA Tsuji,https://images.pokemontcg.io/swsh5/166_hires.png,Not Referenced
swsh5-167,Single Strike Urshifu VMAX,Rare Rainbow,Battle Styles,Sword & Shield,7.90,,2021/03/19,[892],PLANETA Tsuji,https://images.pokemontcg.io/swsh5/167_hires.png,Not Referenced
swsh5-174,Korrina's Focus,Rare Rainbow,Battle Styles,Sword & Shield,5.33,,2021/03/19,,Taira Akitsu,https://images.pokemontcg.io/swsh5/174_hires.png,Not Referenced
swsh6-164,Ice Rider Calyrex V,Rare Ultra,Chilling Reign,Sword & Shield,15.58,,2021/06/18,[898],OKACHEKE,https://images.pokemontcg.io/swsh6/164_hires.png,Not Referenced
swsh6-166,Zeraora V,Rare Ultra,Chilling Reign,Sword & Shield,45.57,,2021/06/18,[807],Atsushi Furusawa,https://images.pokemontcg.io/swsh6/166_hires.png,#42
swsh6-168,Galarian Rapidash V,Rare Ultra,Chilling Reign,Sword & Shield,42.43,,2021/06/18,[78],sui,https://images.pokemontcg.io/swsh6/168_hires.png,Not Referenced
swsh6-169,Galarian Articuno V,Rare Ultra,Chilling Reign,Sword & Shield,5.97,,2021/06/18,[144],5ban Graphics,https://images.pokemontcg.io/swsh6/169_hires.png,#184
swsh6-174,Galarian Zapdos V,Rare Ultra,Chilling Reign,Sword & Shield,43.86,,2021/06/18,[145],Akira Komayama,https://images.pokemontcg.io/swsh6/174_hires.png,Not Referenced
swsh6-177,Galarian Moltres V,Rare Ultra,Chilling Reign,Sword & Shield,148.21,,2021/06/18,[146],Shibuzoh.,https://images.pokemontcg.io/swsh6/177_hires.png,Not Referenced
swsh6-185,Tornadus V,Rare Ultra,Chilling Reign,Sword & Shield,21.25,,2021/06/18,[641],tetsuya koizumi,https://images.pokemontcg.io/swsh6/185_hires.png,Not Referenced
swsh6-200,Blaziken VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,34.72,,2021/06/18,[257],AKIRA EGAWA,https://images.pokemontcg.io/swsh6/200_hires.png,#29
swsh6-204,Shadow Rider Calyrex VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,6.87,,2021/06/18,[898],5ban Graphics,https://images.pokemontcg.io/swsh6/204_hires.png,Not Referenced
swsh6-205,Shadow Rider Calyrex VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,78.60,,2021/06/18,[898],Mitsuhiro Arita,https://images.pokemontcg.io/swsh6/205_hires.png,Not Referenced
swsh6-206,Sandaconda VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,6.48,,2021/06/18,[844],aky CG Works,https://images.pokemontcg.io/swsh6/206_hires.png,Not Referenced
swsh6-209,Tornadus VMAX,Rare Rainbow,Chilling Reign,Sword & Shield,6.68,,2021/06/18,[641],Mitsuhiro Arita,https://images.pokemontcg.io/swsh6/209_hires.png,Not Referenced
swsh6-211,Avery,Rare Rainbow,Chilling Reign,Sword & Shield,6.38,,2021/06/18,,kirisAki,https://images.pokemontcg.io/swsh6/211_hires.png,Not Referenced
swsh6-212,Brawly,Rare Rainbow,Chilling Reign,Sword & Shield,5.23,,2021/06/18,,Sanosuke Sakuma,https://images.pokemontcg.io/swsh6/212_hires.png,Not Referenced
swsh6-215,Flannery,Rare Rainbow,Chilling Reign,Sword & Shield,5.68,,2021/06/18,,Ryuta Fuse,https://images.pokemontcg.io/swsh6/215_hires.png,Not Referenced
swsh6-224,Snorlax,Rare Secret,Chilling Reign,Sword & Shield,67.26,,2021/06/18,[143],Saki Hayashiro,https://images.pokemontcg.io/swsh6/224_hires.png,#89
swsh7-111,Rayquaza VMAX,Rare Holo VMAX,Evolving Skies,Sword & Shield,7.14,,2021/08/27,[384],PLANETA Mochizuki,https://images.pokemontcg.io/swsh7/111_hires.png,#8
swsh7-167,Leafeon V,Rare Ultra,Evolving Skies,Sword & Shield,85.18,,2021/08/27,[470],You Iribi,https://images.pokemontcg.io/swsh7/167_hires.png,#80
swsh7-177,Jolteon V,Rare Ultra,Evolving Skies,Sword & Shield,18.42,,2021/08/27,[135],5ban Graphics,https://images.pokemontcg.io/swsh7/177_hires.png,#168
swsh7-179,Espeon V,Rare Ultra,Evolving Skies,Sword & Shield,13.93,,2021/08/27,[196],5ban Graphics,https://images.pokemontcg.io/swsh7/179_hires.png,#46
swsh7-183,Sylveon V,Rare Ultra,Evolving Skies,Sword & Shield,15.37,,2021/08/27,[700],aky CG Works,https://images.pokemontcg.io/swsh7/183_hires.png,#6
swsh7-188,Umbreon V,Rare Ultra,Evolving Skies,Sword & Shield,31.20,,2021/08/27,[197],5ban Graphics,https://images.pokemontcg.io/swsh7/188_hires.png,#5
swsh7-193,Rayquaza V,Rare Ultra,Evolving Skies,Sword & Shield,18.10,,2021/08/27,[384],PLANETA Mochizuki,https://images.pokemontcg.io/swsh7/193_hires.png,#8
swsh7-205,Leafeon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,296.67,,2021/08/27,[470],HYOGONOSUKE,https://images.pokemontcg.io/swsh7/205_hires.png,#80
swsh7-204,Leafeon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,27.43,,2021/08/27,[470],PLANETA Tsuji,https://images.pokemontcg.io/swsh7/204_hires.png,#80
swsh7-210,Dracozolt VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,6.58,,2021/08/27,[880],5ban Graphics,https://images.pokemontcg.io/swsh7/210_hires.png,Not Referenced
swsh7-218,Rayquaza VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,494.16,,2021/08/27,[384],Anesaki Dynamic,https://images.pokemontcg.io/swsh7/218_hires.png,#8
swsh7-228,Cresselia,Rare Secret,Evolving Skies,Sword & Shield,6.47,,2021/08/27,[488],Toyste Beach,https://images.pokemontcg.io/swsh7/228_hires.png,Not Referenced
swsh7-227,Inteleon,Rare Secret,Evolving Skies,Sword & Shield,5.65,,2021/08/27,[818],Saki Hayashiro,https://images.pokemontcg.io/swsh7/227_hires.png,#82
swsh7-235,Lightning Energy,Rare Secret,Evolving Skies,Sword & Shield,8.64,,2021/08/27,,,https://images.pokemontcg.io/swsh7/235_hires.png,Not Referenced
swsh7-236,Darkness Energy,Rare Secret,Evolving Skies,Sword & Shield,13.77,,2021/08/27,,,https://images.pokemontcg.io/swsh7/236_hires.png,Not Referenced
swshp-SWSH121,Marnie,Promo,SWSH Black Star Promos,Sword & Shield,17.54,,2019/11/15,,Naoki Saito,https://images.pokemontcg.io/swshp/SWSH121_hires.png,Not Referenced
cel25c-24_A,_____'s Pikachu,Classic Collection,Celebrations: Classic Collection,Sword & Shield,8.51,,2021/10/08,[25],Kagemaru Himeno,https://images.pokemontcg.io/cel25c/24_A_hires.png,#19
cel25c-17_A,Umbreon ★,Classic Collection,Celebrations: Classic Collection,Sword & Shield,19.02,,2021/10/08,[197],Masakazu Fukuda,https://images.pokemontcg.io/cel25c/17_A_hires.png,#5
swsh7-198,Duraludon V,Rare Ultra,Evolving Skies,Sword & Shield,11.49,,2021/08/27,[884],Naoki Saito,https://images.pokemontcg.io/swsh7/198_hires.png,Not Referenced
swsh7-206,Trevenant VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,6.33,,2021/08/27,[709],MUGENUP,https://images.pokemontcg.io/swsh7/206_hires.png,Not Referenced
swsh7-212,Sylveon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,227.89,,2021/08/27,[700],Taira Akitsu,https://images.pokemontcg.io/swsh7/212_hires.png,#6
swsh7-211,Sylveon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,39.91,,2021/08/27,[700],Ryota Murayama,https://images.pokemontcg.io/swsh7/211_hires.png,#6
swsh7-214,Umbreon VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,38.72,,2021/08/27,[197],AKIRA EGAWA,https://images.pokemontcg.io/swsh7/214_hires.png,#5
swsh7-216,Garbodor VMAX,Rare Rainbow,Evolving Skies,Sword & Shield,6.23,,2021/08/27,[569],5ban Graphics,https://images.pokemontcg.io/swsh7/216_hires.png,Not Referenced
